Stimulus Dot Flicker Block 
Adaptation Trial 1 from 12 | stimtiming: 0.250000 
expectedTime(TR):3.00000 	 toc: 0.00369
breakDetected(TR) toc: 54.98241
lastTrialFlip(TR):55.06025 	 toc: 55.06029
expectedTime ITI(TR):59.00000 	 toc: 55.06033
button readout over : toc: 55.09952
Adaptation Trial 8 from 12 | stimtiming: 1.000000 
expectedTime(TR):59.00000 	 toc: 55.10006
beforeOnset(TR):58.99740 	 toc: 55.10046
onsetSTIM(TR):59.00278 	 toc: 59.00283
expectedTimeSTIM(TR):59.31250 	 toc: 59.00289
onsetMASK(TR):59.31006 	 toc: 59.31009
expectedTimeMASK(TR):59.62500 	 toc: 59.31013
beforeOnset(TR):59.62240 	 toc: 59.31067
onsetSTIM(TR):59.62255 	 toc: 59.62258
expectedTimeSTIM(TR):59.93750 	 toc: 59.62264
onsetMASK(TR):59.93504 	 toc: 59.93507
expectedTimeMASK(TR):60.25000 	 toc: 59.93514
beforeOnset(TR):60.24740 	 toc: 59.93566
onsetSTIM(TR):60.25272 	 toc: 60.25275
expectedTimeSTIM(TR):60.56250 	 toc: 60.25280
onsetMASK(TR):60.56520 	 toc: 60.56524
expectedTimeMASK(TR):60.87500 	 toc: 60.56529
beforeOnset(TR):60.87240 	 toc: 60.56577
onsetSTIM(TR):60.87769 	 toc: 60.87773
expectedTimeSTIM(TR):61.18750 	 toc: 60.87778
onsetMASK(TR):61.19018 	 toc: 61.19021
expectedTimeMASK(TR):61.50000 	 toc: 61.19026
beforeOnset(TR):61.49740 	 toc: 61.37275
onsetSTIM(TR):61.50266 	 toc: 61.50270
expectedTimeSTIM(TR):61.81250 	 toc: 61.50275
onsetMASK(TR):61.81515 	 toc: 61.81519
expectedTimeMASK(TR):62.12500 	 toc: 61.81524
beforeOnset(TR):62.12240 	 toc: 61.81570
onsetSTIM(TR):62.12763 	 toc: 62.12766
expectedTimeSTIM(TR):62.43750 	 toc: 62.12771
onsetMASK(TR):62.44012 	 toc: 62.44015
expectedTimeMASK(TR):62.75000 	 toc: 62.44021
beforeOnset(TR):62.74740 	 toc: 62.44067
onsetSTIM(TR):62.75260 	 toc: 62.75264
expectedTimeSTIM(TR):63.06250 	 toc: 62.75269
onsetMASK(TR):63.06509 	 toc: 63.06513
expectedTimeMASK(TR):63.37500 	 toc: 63.06518
breakDetected(TR) toc: 63.06540
lastTrialFlip(TR):63.37757 	 toc: 63.37761
expectedTime ITI(TR):67.00000 	 toc: 63.37765
button readout over : toc: 63.41398
Adaptation Trial 9 from 12 | stimtiming: 0.083333 
expectedTime(TR):67.00000 	 toc: 63.41452
beforeOnset(TR):66.99740 	 toc: 63.41509
onsetSTIM(TR):67.00241 	 toc: 67.00249
expectedTimeSTIM(TR):67.02604 	 toc: 67.00258
onsetMASK(TR):67.02845 	 toc: 67.02850
expectedTimeMASK(TR):67.05208 	 toc: 67.02857
beforeOnset(TR):67.04948 	 toc: 67.02912
onsetSTIM(TR):67.05449 	 toc: 67.05453
expectedTimeSTIM(TR):67.07813 	 toc: 67.05458
onsetMASK(TR):67.08053 	 toc: 67.08057
expectedTimeMASK(TR):67.10417 	 toc: 67.08062
beforeOnset(TR):67.10156 	 toc: 67.08110
onsetSTIM(TR):67.10657 	 toc: 67.10661
expectedTimeSTIM(TR):67.13021 	 toc: 67.10665
onsetMASK(TR):67.13261 	 toc: 67.13265
expectedTimeMASK(TR):67.15625 	 toc: 67.13270
beforeOnset(TR):67.15365 	 toc: 67.13318
onsetSTIM(TR):67.15865 	 toc: 67.15869
expectedTimeSTIM(TR):67.18229 	 toc: 67.15874
onsetMASK(TR):67.18469 	 toc: 67.18473
expectedTimeMASK(TR):67.20833 	 toc: 67.18478
beforeOnset(TR):67.20573 	 toc: 67.18525
onsetSTIM(TR):67.21073 	 toc: 67.21077
expectedTimeSTIM(TR):67.23438 	 toc: 67.21081
onsetMASK(TR):67.23677 	 toc: 67.23681
expectedTimeMASK(TR):67.26042 	 toc: 67.23686
beforeOnset(TR):67.25781 	 toc: 67.23732
onsetSTIM(TR):67.26281 	 toc: 67.26285
expectedTimeSTIM(TR):67.28646 	 toc: 67.26289
onsetMASK(TR):67.28885 	 toc: 67.28889
expectedTimeMASK(TR):67.31250 	 toc: 67.28893
beforeOnset(TR):67.30990 	 toc: 67.28939
onsetSTIM(TR):67.31489 	 toc: 67.31494
expectedTimeSTIM(TR):67.33854 	 toc: 67.31497
onsetMASK(TR):67.34093 	 toc: 67.34097
expectedTimeMASK(TR):67.36458 	 toc: 67.34101
beforeOnset(TR):67.36198 	 toc: 67.34144
onsetSTIM(TR):67.36697 	 toc: 67.36700
expectedTimeSTIM(TR):67.39063 	 toc: 67.36704
onsetMASK(TR):67.39301 	 toc: 67.39304
expectedTimeMASK(TR):67.41667 	 toc: 67.39309
beforeOnset(TR):67.41406 	 toc: 67.39355
onsetSTIM(TR):67.41905 	 toc: 67.41908
expectedTimeSTIM(TR):67.44271 	 toc: 67.41913
onsetMASK(TR):67.44509 	 toc: 67.44512
expectedTimeMASK(TR):67.46875 	 toc: 67.44517
beforeOnset(TR):67.46615 	 toc: 67.44564
onsetSTIM(TR):67.47113 	 toc: 67.47117
expectedTimeSTIM(TR):67.49479 	 toc: 67.47122
onsetMASK(TR):67.49717 	 toc: 67.49721
expectedTimeMASK(TR):67.52083 	 toc: 67.49726
beforeOnset(TR):67.51823 	 toc: 67.49770
onsetSTIM(TR):67.52322 	 toc: 67.52325
expectedTimeSTIM(TR):67.54688 	 toc: 67.52330
onsetMASK(TR):67.54926 	 toc: 67.54930
expectedTimeMASK(TR):67.57292 	 toc: 67.54935
beforeOnset(TR):67.57031 	 toc: 67.54979
onsetSTIM(TR):67.57530 	 toc: 67.57534
expectedTimeSTIM(TR):67.59896 	 toc: 67.57538
onsetMASK(TR):67.60134 	 toc: 67.60138
expectedTimeMASK(TR):67.62500 	 toc: 67.60142
beforeOnset(TR):67.62240 	 toc: 67.60187
onsetSTIM(TR):67.62738 	 toc: 67.62741
expectedTimeSTIM(TR):67.65104 	 toc: 67.62747
onsetMASK(TR):67.65342 	 toc: 67.65345
expectedTimeMASK(TR):67.67708 	 toc: 67.65350
beforeOnset(TR):67.67448 	 toc: 67.65395
onsetSTIM(TR):67.67946 	 toc: 67.67950
expectedTimeSTIM(TR):67.70313 	 toc: 67.67955
onsetMASK(TR):67.70550 	 toc: 67.70554
expectedTimeMASK(TR):67.72917 	 toc: 67.70559
beforeOnset(TR):67.72656 	 toc: 67.70603
onsetSTIM(TR):67.73154 	 toc: 67.73158
expectedTimeSTIM(TR):67.75521 	 toc: 67.73163
onsetMASK(TR):67.75758 	 toc: 67.75762
expectedTimeMASK(TR):67.78125 	 toc: 67.75767
beforeOnset(TR):67.77865 	 toc: 67.75811
onsetSTIM(TR):67.78362 	 toc: 67.78366
expectedTimeSTIM(TR):67.80729 	 toc: 67.78371
onsetMASK(TR):67.80966 	 toc: 67.80971
expectedTimeMASK(TR):67.83333 	 toc: 67.80975
beforeOnset(TR):67.83073 	 toc: 67.81019
onsetSTIM(TR):67.83570 	 toc: 67.83574
expectedTimeSTIM(TR):67.85938 	 toc: 67.83578
onsetMASK(TR):67.86174 	 toc: 67.86178
expectedTimeMASK(TR):67.88542 	 toc: 67.86183
beforeOnset(TR):67.88281 	 toc: 67.86226
onsetSTIM(TR):67.88778 	 toc: 67.88783
expectedTimeSTIM(TR):67.91146 	 toc: 67.88786
onsetMASK(TR):67.91382 	 toc: 67.91385
expectedTimeMASK(TR):67.93750 	 toc: 67.91390
beforeOnset(TR):67.93490 	 toc: 67.91435
onsetSTIM(TR):67.93986 	 toc: 67.93990
expectedTimeSTIM(TR):67.96354 	 toc: 67.93994
onsetMASK(TR):67.96590 	 toc: 67.96594
expectedTimeMASK(TR):67.98958 	 toc: 67.96598
beforeOnset(TR):67.98698 	 toc: 67.96640
onsetSTIM(TR):67.99194 	 toc: 67.99197
expectedTimeSTIM(TR):68.01563 	 toc: 67.99202
onsetMASK(TR):68.01798 	 toc: 68.01802
expectedTimeMASK(TR):68.04167 	 toc: 68.01807
beforeOnset(TR):68.03906 	 toc: 68.01851
onsetSTIM(TR):68.04402 	 toc: 68.04405
expectedTimeSTIM(TR):68.06771 	 toc: 68.04410
onsetMASK(TR):68.07007 	 toc: 68.07010
expectedTimeMASK(TR):68.09375 	 toc: 68.07014
beforeOnset(TR):68.09115 	 toc: 68.07058
onsetSTIM(TR):68.09611 	 toc: 68.09614
expectedTimeSTIM(TR):68.11979 	 toc: 68.09618
onsetMASK(TR):68.12215 	 toc: 68.12218
expectedTimeMASK(TR):68.14583 	 toc: 68.12222
beforeOnset(TR):68.14323 	 toc: 68.12267
onsetSTIM(TR):68.14819 	 toc: 68.14822
expectedTimeSTIM(TR):68.17188 	 toc: 68.14827
onsetMASK(TR):68.17423 	 toc: 68.17427
expectedTimeMASK(TR):68.19792 	 toc: 68.17430
beforeOnset(TR):68.19531 	 toc: 68.17473
onsetSTIM(TR):68.20027 	 toc: 68.20030
expectedTimeSTIM(TR):68.22396 	 toc: 68.20034
onsetMASK(TR):68.22631 	 toc: 68.22635
expectedTimeMASK(TR):68.25000 	 toc: 68.22638
beforeOnset(TR):68.24740 	 toc: 68.22683
onsetSTIM(TR):68.25235 	 toc: 68.25239
expectedTimeSTIM(TR):68.27604 	 toc: 68.25243
onsetMASK(TR):68.27839 	 toc: 68.27842
expectedTimeMASK(TR):68.30208 	 toc: 68.27846
beforeOnset(TR):68.29948 	 toc: 68.27891
onsetSTIM(TR):68.30443 	 toc: 68.30447
expectedTimeSTIM(TR):68.32813 	 toc: 68.30450
onsetMASK(TR):68.33047 	 toc: 68.33050
expectedTimeMASK(TR):68.35417 	 toc: 68.33053
beforeOnset(TR):68.35156 	 toc: 68.33099
onsetSTIM(TR):68.35651 	 toc: 68.35654
expectedTimeSTIM(TR):68.38021 	 toc: 68.35657
onsetMASK(TR):68.38255 	 toc: 68.38258
expectedTimeMASK(TR):68.40625 	 toc: 68.38262
beforeOnset(TR):68.40365 	 toc: 68.38311
onsetSTIM(TR):68.40859 	 toc: 68.40862
expectedTimeSTIM(TR):68.43229 	 toc: 68.40866
onsetMASK(TR):68.43463 	 toc: 68.43466
expectedTimeMASK(TR):68.45833 	 toc: 68.43469
beforeOnset(TR):68.45573 	 toc: 68.43514
onsetSTIM(TR):68.46067 	 toc: 68.46070
expectedTimeSTIM(TR):68.48438 	 toc: 68.46074
onsetMASK(TR):68.48671 	 toc: 68.48674
expectedTimeMASK(TR):68.51042 	 toc: 68.48678
beforeOnset(TR):68.50781 	 toc: 68.48723
onsetSTIM(TR):68.51275 	 toc: 68.51278
expectedTimeSTIM(TR):68.53646 	 toc: 68.51283
onsetMASK(TR):68.53879 	 toc: 68.53882
expectedTimeMASK(TR):68.56250 	 toc: 68.53886
beforeOnset(TR):68.55990 	 toc: 68.53931
onsetSTIM(TR):68.56483 	 toc: 68.56486
expectedTimeSTIM(TR):68.58854 	 toc: 68.56491
onsetMASK(TR):68.59087 	 toc: 68.59090
expectedTimeMASK(TR):68.61458 	 toc: 68.59095
beforeOnset(TR):68.61198 	 toc: 68.59139
onsetSTIM(TR):68.61691 	 toc: 68.61694
expectedTimeSTIM(TR):68.64063 	 toc: 68.61699
onsetMASK(TR):68.64295 	 toc: 68.64299
expectedTimeMASK(TR):68.66667 	 toc: 68.64303
beforeOnset(TR):68.66406 	 toc: 68.64348
onsetSTIM(TR):68.66900 	 toc: 68.66904
expectedTimeSTIM(TR):68.69271 	 toc: 68.66907
onsetMASK(TR):68.69504 	 toc: 68.69507
expectedTimeMASK(TR):68.71875 	 toc: 68.69511
beforeOnset(TR):68.71615 	 toc: 68.69556
onsetSTIM(TR):68.72115 	 toc: 68.72120
expectedTimeSTIM(TR):68.74479 	 toc: 68.72123
onsetMASK(TR):68.74712 	 toc: 68.74715
expectedTimeMASK(TR):68.77083 	 toc: 68.74719
beforeOnset(TR):68.76823 	 toc: 68.74762
onsetSTIM(TR):68.77316 	 toc: 68.77319
expectedTimeSTIM(TR):68.79688 	 toc: 68.77322
onsetMASK(TR):68.79920 	 toc: 68.79923
expectedTimeMASK(TR):68.82292 	 toc: 68.79927
beforeOnset(TR):68.82031 	 toc: 68.79971
onsetSTIM(TR):68.82524 	 toc: 68.82527
expectedTimeSTIM(TR):68.84896 	 toc: 68.82530
onsetMASK(TR):68.85128 	 toc: 68.85132
expectedTimeMASK(TR):68.87500 	 toc: 68.85135
beforeOnset(TR):68.87240 	 toc: 68.85179
onsetSTIM(TR):68.87732 	 toc: 68.87735
expectedTimeSTIM(TR):68.90104 	 toc: 68.87739
onsetMASK(TR):68.90336 	 toc: 68.90340
expectedTimeMASK(TR):68.92708 	 toc: 68.90343
beforeOnset(TR):68.92448 	 toc: 68.90387
onsetSTIM(TR):68.92940 	 toc: 68.92943
expectedTimeSTIM(TR):68.95313 	 toc: 68.92948
onsetMASK(TR):68.95544 	 toc: 68.95547
expectedTimeMASK(TR):68.97917 	 toc: 68.95550
beforeOnset(TR):68.97656 	 toc: 68.95593
onsetSTIM(TR):68.98148 	 toc: 68.98151
expectedTimeSTIM(TR):69.00521 	 toc: 68.98156
onsetMASK(TR):69.00752 	 toc: 69.00755
expectedTimeMASK(TR):69.03125 	 toc: 69.00759
beforeOnset(TR):69.02865 	 toc: 69.00799
onsetSTIM(TR):69.03356 	 toc: 69.03359
expectedTimeSTIM(TR):69.05729 	 toc: 69.03364
onsetMASK(TR):69.05960 	 toc: 69.05964
expectedTimeMASK(TR):69.08333 	 toc: 69.05967
beforeOnset(TR):69.08073 	 toc: 69.06010
onsetSTIM(TR):69.08564 	 toc: 69.08568
expectedTimeSTIM(TR):69.10938 	 toc: 69.08573
onsetMASK(TR):69.11168 	 toc: 69.11171
expectedTimeMASK(TR):69.13542 	 toc: 69.11175
beforeOnset(TR):69.13281 	 toc: 69.11218
onsetSTIM(TR):69.13772 	 toc: 69.13777
expectedTimeSTIM(TR):69.16146 	 toc: 69.13781
onsetMASK(TR):69.16376 	 toc: 69.16380
expectedTimeMASK(TR):69.18750 	 toc: 69.16383
beforeOnset(TR):69.18490 	 toc: 69.16425
onsetSTIM(TR):69.18980 	 toc: 69.18985
expectedTimeSTIM(TR):69.21354 	 toc: 69.18989
onsetMASK(TR):69.21585 	 toc: 69.21588
expectedTimeMASK(TR):69.23958 	 toc: 69.21591
beforeOnset(TR):69.23698 	 toc: 69.21631
onsetSTIM(TR):69.24189 	 toc: 69.24193
expectedTimeSTIM(TR):69.26563 	 toc: 69.24196
onsetMASK(TR):69.26793 	 toc: 69.26796
expectedTimeMASK(TR):69.29167 	 toc: 69.26799
beforeOnset(TR):69.28906 	 toc: 69.26842
onsetSTIM(TR):69.29397 	 toc: 69.29400
expectedTimeSTIM(TR):69.31771 	 toc: 69.29403
onsetMASK(TR):69.32001 	 toc: 69.32004
expectedTimeMASK(TR):69.34375 	 toc: 69.32007
beforeOnset(TR):69.34115 	 toc: 69.32050
onsetSTIM(TR):69.34605 	 toc: 69.34608
expectedTimeSTIM(TR):69.36979 	 toc: 69.34611
onsetMASK(TR):69.37209 	 toc: 69.37212
expectedTimeMASK(TR):69.39583 	 toc: 69.37216
beforeOnset(TR):69.39323 	 toc: 69.37258
onsetSTIM(TR):69.39813 	 toc: 69.39816
expectedTimeSTIM(TR):69.42188 	 toc: 69.39819
onsetMASK(TR):69.42417 	 toc: 69.42420
expectedTimeMASK(TR):69.44792 	 toc: 69.42423
beforeOnset(TR):69.44531 	 toc: 69.42464
onsetSTIM(TR):69.45021 	 toc: 69.45024
expectedTimeSTIM(TR):69.47396 	 toc: 69.45028
onsetMASK(TR):69.47625 	 toc: 69.47628
expectedTimeMASK(TR):69.50000 	 toc: 69.47631
beforeOnset(TR):69.49740 	 toc: 69.47673
onsetSTIM(TR):69.50229 	 toc: 69.50232
expectedTimeSTIM(TR):69.52604 	 toc: 69.50235
onsetMASK(TR):69.52833 	 toc: 69.52836
expectedTimeMASK(TR):69.55208 	 toc: 69.52840
beforeOnset(TR):69.54948 	 toc: 69.52883
onsetSTIM(TR):69.55437 	 toc: 69.55440
expectedTimeSTIM(TR):69.57813 	 toc: 69.55444
onsetMASK(TR):69.58041 	 toc: 69.58044
expectedTimeMASK(TR):69.60417 	 toc: 69.58048
beforeOnset(TR):69.60156 	 toc: 69.58099
onsetSTIM(TR):69.60645 	 toc: 69.60649
expectedTimeSTIM(TR):69.63021 	 toc: 69.60652
onsetMASK(TR):69.63249 	 toc: 69.63252
expectedTimeMASK(TR):69.65625 	 toc: 69.63256
beforeOnset(TR):69.65365 	 toc: 69.63302
onsetSTIM(TR):69.65853 	 toc: 69.65856
expectedTimeSTIM(TR):69.68229 	 toc: 69.65860
onsetMASK(TR):69.68457 	 toc: 69.68461
expectedTimeMASK(TR):69.70833 	 toc: 69.68464
beforeOnset(TR):69.70573 	 toc: 69.68510
onsetSTIM(TR):69.71061 	 toc: 69.71065
expectedTimeSTIM(TR):69.73438 	 toc: 69.71068
onsetMASK(TR):69.73665 	 toc: 69.73669
expectedTimeMASK(TR):69.76042 	 toc: 69.73672
beforeOnset(TR):69.75781 	 toc: 69.74213
onsetSTIM(TR):69.76269 	 toc: 69.76273
expectedTimeSTIM(TR):69.78646 	 toc: 69.76276
onsetMASK(TR):69.78873 	 toc: 69.78877
expectedTimeMASK(TR):69.81250 	 toc: 69.78880
beforeOnset(TR):69.80990 	 toc: 69.78924
onsetSTIM(TR):69.81478 	 toc: 69.81481
expectedTimeSTIM(TR):69.83854 	 toc: 69.81484
onsetMASK(TR):69.84082 	 toc: 69.84085
expectedTimeMASK(TR):69.86458 	 toc: 69.84088
beforeOnset(TR):69.86198 	 toc: 69.84133
onsetSTIM(TR):69.86686 	 toc: 69.86689
expectedTimeSTIM(TR):69.89063 	 toc: 69.86692
onsetMASK(TR):69.89290 	 toc: 69.89293
expectedTimeMASK(TR):69.91667 	 toc: 69.89296
beforeOnset(TR):69.91406 	 toc: 69.89340
onsetSTIM(TR):69.91894 	 toc: 69.91897
expectedTimeSTIM(TR):69.94271 	 toc: 69.91901
onsetMASK(TR):69.94498 	 toc: 69.94501
expectedTimeMASK(TR):69.96875 	 toc: 69.94504
beforeOnset(TR):69.96615 	 toc: 69.94552
onsetSTIM(TR):69.97102 	 toc: 69.97105
expectedTimeSTIM(TR):69.99479 	 toc: 69.97109
onsetMASK(TR):69.99706 	 toc: 69.99709
expectedTimeMASK(TR):70.02083 	 toc: 69.99714
beforeOnset(TR):70.01823 	 toc: 69.99756
onsetSTIM(TR):70.02310 	 toc: 70.02313
expectedTimeSTIM(TR):70.04688 	 toc: 70.02317
onsetMASK(TR):70.04914 	 toc: 70.04917
expectedTimeMASK(TR):70.07292 	 toc: 70.04921
beforeOnset(TR):70.07031 	 toc: 70.04964
onsetSTIM(TR):70.07518 	 toc: 70.07521
expectedTimeSTIM(TR):70.09896 	 toc: 70.07526
onsetMASK(TR):70.10122 	 toc: 70.10125
expectedTimeMASK(TR):70.12500 	 toc: 70.10129
beforeOnset(TR):70.12240 	 toc: 70.10172
onsetSTIM(TR):70.12726 	 toc: 70.12729
expectedTimeSTIM(TR):70.15104 	 toc: 70.12733
onsetMASK(TR):70.15330 	 toc: 70.15333
expectedTimeMASK(TR):70.17708 	 toc: 70.15338
beforeOnset(TR):70.17448 	 toc: 70.15381
onsetSTIM(TR):70.17934 	 toc: 70.17937
expectedTimeSTIM(TR):70.20313 	 toc: 70.17942
onsetMASK(TR):70.20538 	 toc: 70.20541
expectedTimeMASK(TR):70.22917 	 toc: 70.20546
beforeOnset(TR):70.22656 	 toc: 70.20588
onsetSTIM(TR):70.23142 	 toc: 70.23146
expectedTimeSTIM(TR):70.25521 	 toc: 70.23150
onsetMASK(TR):70.25746 	 toc: 70.25751
expectedTimeMASK(TR):70.28125 	 toc: 70.25754
beforeOnset(TR):70.27865 	 toc: 70.25796
onsetSTIM(TR):70.28350 	 toc: 70.28354
expectedTimeSTIM(TR):70.30729 	 toc: 70.28357
onsetMASK(TR):70.30954 	 toc: 70.30957
expectedTimeMASK(TR):70.33333 	 toc: 70.30961
beforeOnset(TR):70.33073 	 toc: 70.31004
onsetSTIM(TR):70.33558 	 toc: 70.33561
expectedTimeSTIM(TR):70.35938 	 toc: 70.33565
onsetMASK(TR):70.36162 	 toc: 70.36166
expectedTimeMASK(TR):70.38542 	 toc: 70.36169
beforeOnset(TR):70.38281 	 toc: 70.36212
onsetSTIM(TR):70.38767 	 toc: 70.38770
expectedTimeSTIM(TR):70.41146 	 toc: 70.38773
onsetMASK(TR):70.41371 	 toc: 70.41374
expectedTimeMASK(TR):70.43750 	 toc: 70.41377
beforeOnset(TR):70.43490 	 toc: 70.41420
onsetSTIM(TR):70.43975 	 toc: 70.43978
expectedTimeSTIM(TR):70.46354 	 toc: 70.43981
onsetMASK(TR):70.46579 	 toc: 70.46582
expectedTimeMASK(TR):70.48958 	 toc: 70.46585
beforeOnset(TR):70.48698 	 toc: 70.46628
onsetSTIM(TR):70.49183 	 toc: 70.49186
expectedTimeSTIM(TR):70.51563 	 toc: 70.49189
onsetMASK(TR):70.51787 	 toc: 70.51790
expectedTimeMASK(TR):70.54167 	 toc: 70.51793
beforeOnset(TR):70.53906 	 toc: 70.51837
onsetSTIM(TR):70.54391 	 toc: 70.54394
expectedTimeSTIM(TR):70.56771 	 toc: 70.54397
onsetMASK(TR):70.56995 	 toc: 70.56998
expectedTimeMASK(TR):70.59375 	 toc: 70.57001
beforeOnset(TR):70.59115 	 toc: 70.57043
onsetSTIM(TR):70.59599 	 toc: 70.59602
expectedTimeSTIM(TR):70.61979 	 toc: 70.59605
onsetMASK(TR):70.62203 	 toc: 70.62206
expectedTimeMASK(TR):70.64583 	 toc: 70.62209
beforeOnset(TR):70.64323 	 toc: 70.62252
onsetSTIM(TR):70.64807 	 toc: 70.64810
expectedTimeSTIM(TR):70.67188 	 toc: 70.64813
onsetMASK(TR):70.67411 	 toc: 70.67414
expectedTimeMASK(TR):70.69792 	 toc: 70.67417
beforeOnset(TR):70.69531 	 toc: 70.67459
onsetSTIM(TR):70.70015 	 toc: 70.70018
expectedTimeSTIM(TR):70.72396 	 toc: 70.70021
onsetMASK(TR):70.72619 	 toc: 70.72622
expectedTimeMASK(TR):70.75000 	 toc: 70.72627
beforeOnset(TR):70.74740 	 toc: 70.72667
onsetSTIM(TR):70.75223 	 toc: 70.75227
expectedTimeSTIM(TR):70.77604 	 toc: 70.75230
onsetMASK(TR):70.77827 	 toc: 70.77830
expectedTimeMASK(TR):70.80208 	 toc: 70.77834
beforeOnset(TR):70.79948 	 toc: 70.77874
onsetSTIM(TR):70.80431 	 toc: 70.80434
expectedTimeSTIM(TR):70.82813 	 toc: 70.80438
onsetMASK(TR):70.83035 	 toc: 70.83039
expectedTimeMASK(TR):70.85417 	 toc: 70.83042
beforeOnset(TR):70.85156 	 toc: 70.83082
onsetSTIM(TR):70.85639 	 toc: 70.85642
expectedTimeSTIM(TR):70.88021 	 toc: 70.85646
onsetMASK(TR):70.88243 	 toc: 70.88246
expectedTimeMASK(TR):70.90625 	 toc: 70.88250
beforeOnset(TR):70.90365 	 toc: 70.88291
onsetSTIM(TR):70.90847 	 toc: 70.90851
expectedTimeSTIM(TR):70.93229 	 toc: 70.90856
onsetMASK(TR):70.93451 	 toc: 70.93455
expectedTimeMASK(TR):70.95833 	 toc: 70.93458
beforeOnset(TR):70.95573 	 toc: 70.93499
onsetSTIM(TR):70.96056 	 toc: 70.96059
expectedTimeSTIM(TR):70.98438 	 toc: 70.96062
onsetMASK(TR):70.98660 	 toc: 70.98663
expectedTimeMASK(TR):71.01042 	 toc: 70.98666
breakDetected(TR) toc: 70.98686
lastTrialFlip(TR):71.01264 	 toc: 71.01266
expectedTime ITI(TR):75.00000 	 toc: 71.01270
button readout over : toc: 71.04698
Adaptation Trial 10 from 12 | stimtiming: 0.083333 
expectedTime(TR):75.00000 	 toc: 71.04759
beforeOnset(TR):74.99740 	 toc: 71.04797
onsetSTIM(TR):75.00203 	 toc: 75.00209
expectedTimeSTIM(TR):75.02604 	 toc: 75.00214
onsetMASK(TR):75.02807 	 toc: 75.02811
expectedTimeMASK(TR):75.05208 	 toc: 75.02814
beforeOnset(TR):75.04948 	 toc: 75.02857
onsetSTIM(TR):75.05411 	 toc: 75.05415
expectedTimeSTIM(TR):75.07813 	 toc: 75.05418
onsetMASK(TR):75.08015 	 toc: 75.08019
expectedTimeMASK(TR):75.10417 	 toc: 75.08022
beforeOnset(TR):75.10156 	 toc: 75.08063
onsetSTIM(TR):75.10620 	 toc: 75.10623
expectedTimeSTIM(TR):75.13021 	 toc: 75.10626
onsetMASK(TR):75.13224 	 toc: 75.13227
expectedTimeMASK(TR):75.15625 	 toc: 75.13230
beforeOnset(TR):75.15365 	 toc: 75.13271
onsetSTIM(TR):75.15828 	 toc: 75.15831
expectedTimeSTIM(TR):75.18229 	 toc: 75.15834
onsetMASK(TR):75.18432 	 toc: 75.18435
expectedTimeMASK(TR):75.20833 	 toc: 75.18438
beforeOnset(TR):75.20573 	 toc: 75.18478
onsetSTIM(TR):75.21036 	 toc: 75.21039
expectedTimeSTIM(TR):75.23438 	 toc: 75.21042
onsetMASK(TR):75.23640 	 toc: 75.23643
expectedTimeMASK(TR):75.26042 	 toc: 75.23646
beforeOnset(TR):75.25781 	 toc: 75.23687
onsetSTIM(TR):75.26244 	 toc: 75.26247
expectedTimeSTIM(TR):75.28646 	 toc: 75.26250
onsetMASK(TR):75.28848 	 toc: 75.28851
expectedTimeMASK(TR):75.31250 	 toc: 75.28854
beforeOnset(TR):75.30990 	 toc: 75.28895
onsetSTIM(TR):75.31452 	 toc: 75.31455
expectedTimeSTIM(TR):75.33854 	 toc: 75.31458
onsetMASK(TR):75.34056 	 toc: 75.34059
expectedTimeMASK(TR):75.36458 	 toc: 75.34062
beforeOnset(TR):75.36198 	 toc: 75.34103
onsetSTIM(TR):75.36660 	 toc: 75.36663
expectedTimeSTIM(TR):75.39063 	 toc: 75.36666
onsetMASK(TR):75.39264 	 toc: 75.39267
expectedTimeMASK(TR):75.41667 	 toc: 75.39270
beforeOnset(TR):75.41406 	 toc: 75.39312
onsetSTIM(TR):75.41869 	 toc: 75.41874
expectedTimeSTIM(TR):75.44271 	 toc: 75.41879
onsetMASK(TR):75.44472 	 toc: 75.44475
expectedTimeMASK(TR):75.46875 	 toc: 75.44479
beforeOnset(TR):75.46615 	 toc: 75.44520
onsetSTIM(TR):75.47076 	 toc: 75.47079
expectedTimeSTIM(TR):75.49479 	 toc: 75.47083
onsetMASK(TR):75.49681 	 toc: 75.49684
expectedTimeMASK(TR):75.52083 	 toc: 75.49687
beforeOnset(TR):75.51823 	 toc: 75.49728
onsetSTIM(TR):75.52284 	 toc: 75.52287
expectedTimeSTIM(TR):75.54688 	 toc: 75.52291
onsetMASK(TR):75.54888 	 toc: 75.54891
expectedTimeMASK(TR):75.57292 	 toc: 75.54895
beforeOnset(TR):75.57031 	 toc: 75.54936
onsetSTIM(TR):75.57492 	 toc: 75.57495
expectedTimeSTIM(TR):75.59896 	 toc: 75.57498
onsetMASK(TR):75.60096 	 toc: 75.60100
expectedTimeMASK(TR):75.62500 	 toc: 75.60103
beforeOnset(TR):75.62240 	 toc: 75.60143
onsetSTIM(TR):75.62700 	 toc: 75.62704
expectedTimeSTIM(TR):75.65104 	 toc: 75.62707
onsetMASK(TR):75.65305 	 toc: 75.65308
expectedTimeMASK(TR):75.67708 	 toc: 75.65311
beforeOnset(TR):75.67448 	 toc: 75.65351
onsetSTIM(TR):75.67909 	 toc: 75.67912
expectedTimeSTIM(TR):75.70313 	 toc: 75.67915
onsetMASK(TR):75.70513 	 toc: 75.70516
