Stimulus Dot Flicker Block 
Adaptation Trial 1 from 12 | stimtiming: 1.000000 
expectedTime(TR):3.00000 	 toc: 0.00046
beforeOnset(TR):45.75781 	 toc: 45.73274
onsetSTIM(TR):45.75830 	 toc: 45.75833
expectedTimeSTIM(TR):45.78646 	 toc: 45.75837
onsetMASK(TR):45.78434 	 toc: 45.78437
expectedTimeMASK(TR):45.81250 	 toc: 45.78441
beforeOnset(TR):45.80990 	 toc: 45.78482
onsetSTIM(TR):45.81038 	 toc: 45.81041
expectedTimeSTIM(TR):45.83854 	 toc: 45.81045
onsetMASK(TR):45.83642 	 toc: 45.83645
expectedTimeMASK(TR):45.86458 	 toc: 45.83648
beforeOnset(TR):45.86198 	 toc: 45.83689
onsetSTIM(TR):45.86246 	 toc: 45.86249
expectedTimeSTIM(TR):45.89063 	 toc: 45.86253
onsetMASK(TR):45.88850 	 toc: 45.88853
expectedTimeMASK(TR):45.91667 	 toc: 45.88857
beforeOnset(TR):45.91406 	 toc: 45.89913
onsetSTIM(TR):45.91454 	 toc: 45.91457
expectedTimeSTIM(TR):45.94271 	 toc: 45.91461
onsetMASK(TR):45.94058 	 toc: 45.94061
expectedTimeMASK(TR):45.96875 	 toc: 45.94065
beforeOnset(TR):45.96615 	 toc: 45.94107
onsetSTIM(TR):45.96662 	 toc: 45.96665
expectedTimeSTIM(TR):45.99479 	 toc: 45.96669
onsetMASK(TR):45.99266 	 toc: 45.99269
expectedTimeMASK(TR):46.02083 	 toc: 45.99272
beforeOnset(TR):46.01823 	 toc: 45.99311
onsetSTIM(TR):46.01870 	 toc: 46.01873
expectedTimeSTIM(TR):46.04688 	 toc: 46.01877
onsetMASK(TR):46.04474 	 toc: 46.04478
expectedTimeMASK(TR):46.07292 	 toc: 46.04481
beforeOnset(TR):46.07031 	 toc: 46.04523
onsetSTIM(TR):46.07078 	 toc: 46.07081
expectedTimeSTIM(TR):46.09896 	 toc: 46.07085
onsetMASK(TR):46.09682 	 toc: 46.09685
expectedTimeMASK(TR):46.12500 	 toc: 46.09689
beforeOnset(TR):46.12240 	 toc: 46.09730
onsetSTIM(TR):46.12287 	 toc: 46.12291
expectedTimeSTIM(TR):46.15104 	 toc: 46.12294
onsetMASK(TR):46.14890 	 toc: 46.14894
expectedTimeMASK(TR):46.17708 	 toc: 46.14897
beforeOnset(TR):46.17448 	 toc: 46.14949
onsetSTIM(TR):46.17494 	 toc: 46.17497
expectedTimeSTIM(TR):46.20313 	 toc: 46.17501
onsetMASK(TR):46.20098 	 toc: 46.20102
expectedTimeMASK(TR):46.22917 	 toc: 46.20105
beforeOnset(TR):46.22656 	 toc: 46.20150
onsetSTIM(TR):46.22702 	 toc: 46.22706
expectedTimeSTIM(TR):46.25521 	 toc: 46.22709
onsetMASK(TR):46.25306 	 toc: 46.25310
expectedTimeMASK(TR):46.28125 	 toc: 46.25313
beforeOnset(TR):46.27865 	 toc: 46.25355
onsetSTIM(TR):46.27910 	 toc: 46.27914
expectedTimeSTIM(TR):46.30729 	 toc: 46.27917
onsetMASK(TR):46.30515 	 toc: 46.30518
expectedTimeMASK(TR):46.33333 	 toc: 46.30522
beforeOnset(TR):46.33073 	 toc: 46.30564
onsetSTIM(TR):46.33118 	 toc: 46.33122
expectedTimeSTIM(TR):46.35938 	 toc: 46.33125
onsetMASK(TR):46.35722 	 toc: 46.35726
expectedTimeMASK(TR):46.38542 	 toc: 46.35729
beforeOnset(TR):46.38281 	 toc: 46.35770
onsetSTIM(TR):46.38327 	 toc: 46.38330
expectedTimeSTIM(TR):46.41146 	 toc: 46.38333
onsetMASK(TR):46.40931 	 toc: 46.40934
expectedTimeMASK(TR):46.43750 	 toc: 46.40937
beforeOnset(TR):46.43490 	 toc: 46.40977
onsetSTIM(TR):46.43534 	 toc: 46.43538
expectedTimeSTIM(TR):46.46354 	 toc: 46.43541
onsetMASK(TR):46.46139 	 toc: 46.46142
expectedTimeMASK(TR):46.48958 	 toc: 46.46146
beforeOnset(TR):46.48698 	 toc: 46.46185
onsetSTIM(TR):46.48743 	 toc: 46.48746
expectedTimeSTIM(TR):46.51563 	 toc: 46.48750
onsetMASK(TR):46.51347 	 toc: 46.51350
expectedTimeMASK(TR):46.54167 	 toc: 46.51353
beforeOnset(TR):46.53906 	 toc: 46.51394
onsetSTIM(TR):46.53951 	 toc: 46.53954
expectedTimeSTIM(TR):46.56771 	 toc: 46.53958
onsetMASK(TR):46.56555 	 toc: 46.56558
expectedTimeMASK(TR):46.59375 	 toc: 46.56562
beforeOnset(TR):46.59115 	 toc: 46.56604
onsetSTIM(TR):46.59159 	 toc: 46.59162
expectedTimeSTIM(TR):46.61979 	 toc: 46.59166
onsetMASK(TR):46.61763 	 toc: 46.61767
expectedTimeMASK(TR):46.64583 	 toc: 46.61770
beforeOnset(TR):46.64323 	 toc: 46.61812
onsetSTIM(TR):46.64367 	 toc: 46.64370
expectedTimeSTIM(TR):46.67188 	 toc: 46.64373
onsetMASK(TR):46.66971 	 toc: 46.66975
expectedTimeMASK(TR):46.69792 	 toc: 46.66978
beforeOnset(TR):46.69531 	 toc: 46.67020
onsetSTIM(TR):46.69575 	 toc: 46.69579
expectedTimeSTIM(TR):46.72396 	 toc: 46.69582
onsetMASK(TR):46.72179 	 toc: 46.72182
expectedTimeMASK(TR):46.75000 	 toc: 46.72186
beforeOnset(TR):46.74740 	 toc: 46.72226
onsetSTIM(TR):46.74783 	 toc: 46.74787
expectedTimeSTIM(TR):46.77604 	 toc: 46.74790
onsetMASK(TR):46.77387 	 toc: 46.77391
expectedTimeMASK(TR):46.80208 	 toc: 46.77394
beforeOnset(TR):46.79948 	 toc: 46.77435
onsetSTIM(TR):46.79991 	 toc: 46.79995
expectedTimeSTIM(TR):46.82813 	 toc: 46.79998
onsetMASK(TR):46.82595 	 toc: 46.82599
expectedTimeMASK(TR):46.85417 	 toc: 46.82602
beforeOnset(TR):46.85156 	 toc: 46.82644
onsetSTIM(TR):46.85200 	 toc: 46.85203
expectedTimeSTIM(TR):46.88021 	 toc: 46.85207
onsetMASK(TR):46.87803 	 toc: 46.87807
expectedTimeMASK(TR):46.90625 	 toc: 46.87810
beforeOnset(TR):46.90365 	 toc: 46.87852
onsetSTIM(TR):46.90407 	 toc: 46.90411
expectedTimeSTIM(TR):46.93229 	 toc: 46.90414
onsetMASK(TR):46.93011 	 toc: 46.93015
expectedTimeMASK(TR):46.95833 	 toc: 46.93018
beforeOnset(TR):46.95573 	 toc: 46.93060
onsetSTIM(TR):46.95616 	 toc: 46.95619
expectedTimeSTIM(TR):46.98438 	 toc: 46.95622
onsetMASK(TR):46.98220 	 toc: 46.98223
expectedTimeMASK(TR):47.01042 	 toc: 46.98227
breakDetected(TR) toc: 46.98249
lastTrialFlip(TR):47.00823 	 toc: 47.00827
expectedTime ITI(TR):51.00000 	 toc: 47.00833
button readout over : toc: 47.04232
Adaptation Trial 7 from 12 | stimtiming: 0.250000 
expectedTime(TR):51.00000 	 toc: 47.04287
beforeOnset(TR):50.99740 	 toc: 47.04315
onsetSTIM(TR):50.99764 	 toc: 50.99769
expectedTimeSTIM(TR):51.07812 	 toc: 50.99774
onsetMASK(TR):51.07576 	 toc: 51.07579
expectedTimeMASK(TR):51.15625 	 toc: 51.07583
beforeOnset(TR):51.15365 	 toc: 51.07626
onsetSTIM(TR):51.15389 	 toc: 51.15392
expectedTimeSTIM(TR):51.23438 	 toc: 51.15396
onsetMASK(TR):51.23201 	 toc: 51.23205
expectedTimeMASK(TR):51.31250 	 toc: 51.23208
beforeOnset(TR):51.30990 	 toc: 51.23251
onsetSTIM(TR):51.31012 	 toc: 51.31017
expectedTimeSTIM(TR):51.39062 	 toc: 51.31020
onsetMASK(TR):51.38824 	 toc: 51.38828
expectedTimeMASK(TR):51.46875 	 toc: 51.38831
beforeOnset(TR):51.46615 	 toc: 51.38875
onsetSTIM(TR):51.46636 	 toc: 51.46640
expectedTimeSTIM(TR):51.54688 	 toc: 51.46644
onsetMASK(TR):51.54448 	 toc: 51.54452
expectedTimeMASK(TR):51.62500 	 toc: 51.54455
beforeOnset(TR):51.62240 	 toc: 51.54499
onsetSTIM(TR):51.62260 	 toc: 51.62265
expectedTimeSTIM(TR):51.70312 	 toc: 51.62268
onsetMASK(TR):51.70073 	 toc: 51.70076
expectedTimeMASK(TR):51.78125 	 toc: 51.70079
beforeOnset(TR):51.77865 	 toc: 51.70120
onsetSTIM(TR):51.77885 	 toc: 51.77889
expectedTimeSTIM(TR):51.85938 	 toc: 51.77892
onsetMASK(TR):51.85697 	 toc: 51.85701
expectedTimeMASK(TR):51.93750 	 toc: 51.85704
beforeOnset(TR):51.93490 	 toc: 51.85748
onsetSTIM(TR):51.93509 	 toc: 51.93514
expectedTimeSTIM(TR):52.01562 	 toc: 51.93517
onsetMASK(TR):52.01321 	 toc: 52.01325
expectedTimeMASK(TR):52.09375 	 toc: 52.01328
beforeOnset(TR):52.09115 	 toc: 52.04471
onsetSTIM(TR):52.09133 	 toc: 52.09137
expectedTimeSTIM(TR):52.17188 	 toc: 52.09141
onsetMASK(TR):52.16945 	 toc: 52.16949
expectedTimeMASK(TR):52.25000 	 toc: 52.16953
beforeOnset(TR):52.24740 	 toc: 52.16997
onsetSTIM(TR):52.24758 	 toc: 52.24761
expectedTimeSTIM(TR):52.32812 	 toc: 52.24765
onsetMASK(TR):52.32570 	 toc: 52.32574
expectedTimeMASK(TR):52.40625 	 toc: 52.32578
beforeOnset(TR):52.40365 	 toc: 52.32619
onsetSTIM(TR):52.40382 	 toc: 52.40385
expectedTimeSTIM(TR):52.48438 	 toc: 52.40390
onsetMASK(TR):52.48194 	 toc: 52.48198
expectedTimeMASK(TR):52.56250 	 toc: 52.48203
beforeOnset(TR):52.55990 	 toc: 52.48243
onsetSTIM(TR):52.56006 	 toc: 52.56009
expectedTimeSTIM(TR):52.64062 	 toc: 52.56013
onsetMASK(TR):52.63819 	 toc: 52.63822
expectedTimeMASK(TR):52.71875 	 toc: 52.63827
beforeOnset(TR):52.71615 	 toc: 52.63870
onsetSTIM(TR):52.71631 	 toc: 52.71634
expectedTimeSTIM(TR):52.79688 	 toc: 52.71637
onsetMASK(TR):52.79443 	 toc: 52.79446
expectedTimeMASK(TR):52.87500 	 toc: 52.79451
beforeOnset(TR):52.87240 	 toc: 52.79493
onsetSTIM(TR):52.87255 	 toc: 52.87258
expectedTimeSTIM(TR):52.95312 	 toc: 52.87261
onsetMASK(TR):52.95067 	 toc: 52.95070
expectedTimeMASK(TR):53.03125 	 toc: 52.95075
beforeOnset(TR):53.02865 	 toc: 52.95117
onsetSTIM(TR):53.02879 	 toc: 53.02882
expectedTimeSTIM(TR):53.10938 	 toc: 53.02886
onsetMASK(TR):53.10691 	 toc: 53.10694
expectedTimeMASK(TR):53.18750 	 toc: 53.10699
beforeOnset(TR):53.18490 	 toc: 53.10741
onsetSTIM(TR):53.18503 	 toc: 53.18507
expectedTimeSTIM(TR):53.26562 	 toc: 53.18510
onsetMASK(TR):53.26315 	 toc: 53.26320
expectedTimeMASK(TR):53.34375 	 toc: 53.26324
beforeOnset(TR):53.34115 	 toc: 53.26366
onsetSTIM(TR):53.34128 	 toc: 53.34131
expectedTimeSTIM(TR):53.42188 	 toc: 53.34134
onsetMASK(TR):53.41940 	 toc: 53.41944
expectedTimeMASK(TR):53.50000 	 toc: 53.41947
beforeOnset(TR):53.49740 	 toc: 53.41989
onsetSTIM(TR):53.50273 	 toc: 53.50276
expectedTimeSTIM(TR):53.57812 	 toc: 53.50280
onsetMASK(TR):53.57564 	 toc: 53.57567
expectedTimeMASK(TR):53.65625 	 toc: 53.57570
beforeOnset(TR):53.65365 	 toc: 53.57611
onsetSTIM(TR):53.65377 	 toc: 53.65380
expectedTimeSTIM(TR):53.73438 	 toc: 53.65383
onsetMASK(TR):53.73188 	 toc: 53.73191
expectedTimeMASK(TR):53.81250 	 toc: 53.73195
beforeOnset(TR):53.80990 	 toc: 53.73236
onsetSTIM(TR):53.81001 	 toc: 53.81004
expectedTimeSTIM(TR):53.89062 	 toc: 53.81008
onsetMASK(TR):53.88812 	 toc: 53.88816
expectedTimeMASK(TR):53.96875 	 toc: 53.88819
beforeOnset(TR):53.96615 	 toc: 53.88861
onsetSTIM(TR):53.96625 	 toc: 53.96628
expectedTimeSTIM(TR):54.04688 	 toc: 53.96632
onsetMASK(TR):54.04437 	 toc: 54.04441
expectedTimeMASK(TR):54.12500 	 toc: 54.04444
beforeOnset(TR):54.12240 	 toc: 54.04486
onsetSTIM(TR):54.12250 	 toc: 54.12254
expectedTimeSTIM(TR):54.20312 	 toc: 54.12257
onsetMASK(TR):54.20063 	 toc: 54.20066
expectedTimeMASK(TR):54.28125 	 toc: 54.20069
beforeOnset(TR):54.27865 	 toc: 54.20116
onsetSTIM(TR):54.27875 	 toc: 54.27878
expectedTimeSTIM(TR):54.35938 	 toc: 54.27881
onsetMASK(TR):54.35688 	 toc: 54.35691
expectedTimeMASK(TR):54.43750 	 toc: 54.35694
beforeOnset(TR):54.43490 	 toc: 54.35736
onsetSTIM(TR):54.43501 	 toc: 54.43504
expectedTimeSTIM(TR):54.51562 	 toc: 54.43508
onsetMASK(TR):54.51830 	 toc: 54.51834
expectedTimeMASK(TR):54.59375 	 toc: 54.51837
beforeOnset(TR):54.59115 	 toc: 54.51876
onsetSTIM(TR):54.59642 	 toc: 54.59646
expectedTimeSTIM(TR):54.67188 	 toc: 54.59649
onsetMASK(TR):54.67455 	 toc: 54.67458
expectedTimeMASK(TR):54.75000 	 toc: 54.67461
beforeOnset(TR):54.74740 	 toc: 54.67501
onsetSTIM(TR):54.75267 	 toc: 54.75270
expectedTimeSTIM(TR):54.82812 	 toc: 54.75273
onsetMASK(TR):54.83079 	 toc: 54.83082
expectedTimeMASK(TR):54.90625 	 toc: 54.83086
beforeOnset(TR):54.90365 	 toc: 54.83125
onsetSTIM(TR):54.90891 	 toc: 54.90894
expectedTimeSTIM(TR):54.98438 	 toc: 54.90897
onsetMASK(TR):54.98703 	 toc: 54.98707
expectedTimeMASK(TR):55.06250 	 toc: 54.98710
breakDetected(TR) toc: 54.98730
lastTrialFlip(TR):55.06515 	 toc: 55.06518
expectedTime ITI(TR):59.00000 	 toc: 55.06523
button readout over : toc: 55.09928
Adaptation Trial 8 from 12 | stimtiming: 0.250000 
expectedTime(TR):59.00000 	 toc: 55.09975
beforeOnset(TR):58.99740 	 toc: 55.10003
onsetSTIM(TR):59.00247 	 toc: 59.00252
expectedTimeSTIM(TR):59.07813 	 toc: 59.00257
onsetMASK(TR):59.08059 	 toc: 59.08063
expectedTimeMASK(TR):59.15625 	 toc: 59.08067
beforeOnset(TR):59.15365 	 toc: 59.08112
onsetSTIM(TR):59.15871 	 toc: 59.15876
expectedTimeSTIM(TR):59.23438 	 toc: 59.15879
onsetMASK(TR):59.23683 	 toc: 59.23687
expectedTimeMASK(TR):59.31250 	 toc: 59.23691
beforeOnset(TR):59.30990 	 toc: 59.23733
onsetSTIM(TR):59.31496 	 toc: 59.31500
expectedTimeSTIM(TR):59.39063 	 toc: 59.31503
onsetMASK(TR):59.39308 	 toc: 59.39311
expectedTimeMASK(TR):59.46875 	 toc: 59.39315
beforeOnset(TR):59.46615 	 toc: 59.39360
onsetSTIM(TR):59.47120 	 toc: 59.47123
expectedTimeSTIM(TR):59.54688 	 toc: 59.47127
onsetMASK(TR):59.54932 	 toc: 59.54936
expectedTimeMASK(TR):59.62500 	 toc: 59.54940
beforeOnset(TR):59.62240 	 toc: 59.59649
onsetSTIM(TR):59.62744 	 toc: 59.62748
expectedTimeSTIM(TR):59.70313 	 toc: 59.62753
onsetMASK(TR):59.70556 	 toc: 59.70561
expectedTimeMASK(TR):59.78125 	 toc: 59.70564
beforeOnset(TR):59.77865 	 toc: 59.70606
onsetSTIM(TR):59.78369 	 toc: 59.78372
expectedTimeSTIM(TR):59.85938 	 toc: 59.78376
onsetMASK(TR):59.86181 	 toc: 59.86185
expectedTimeMASK(TR):59.93750 	 toc: 59.86189
beforeOnset(TR):59.93490 	 toc: 59.86228
onsetSTIM(TR):59.93993 	 toc: 59.93996
expectedTimeSTIM(TR):60.01563 	 toc: 59.94001
onsetMASK(TR):60.01805 	 toc: 60.01808
expectedTimeMASK(TR):60.09375 	 toc: 60.01812
beforeOnset(TR):60.09115 	 toc: 60.01852
onsetSTIM(TR):60.09617 	 toc: 60.09621
expectedTimeSTIM(TR):60.17188 	 toc: 60.09625
onsetMASK(TR):60.17429 	 toc: 60.17432
expectedTimeMASK(TR):60.25000 	 toc: 60.17435
beforeOnset(TR):60.24740 	 toc: 60.17474
onsetSTIM(TR):60.25241 	 toc: 60.25246
expectedTimeSTIM(TR):60.32813 	 toc: 60.25249
onsetMASK(TR):60.33053 	 toc: 60.33057
expectedTimeMASK(TR):60.40625 	 toc: 60.33060
beforeOnset(TR):60.40365 	 toc: 60.33103
onsetSTIM(TR):60.40865 	 toc: 60.40870
expectedTimeSTIM(TR):60.48438 	 toc: 60.40873
onsetMASK(TR):60.48678 	 toc: 60.48681
expectedTimeMASK(TR):60.56250 	 toc: 60.48685
beforeOnset(TR):60.55990 	 toc: 60.48726
onsetSTIM(TR):60.56490 	 toc: 60.56494
expectedTimeSTIM(TR):60.64063 	 toc: 60.56498
onsetMASK(TR):60.64302 	 toc: 60.64305
expectedTimeMASK(TR):60.71875 	 toc: 60.64309
beforeOnset(TR):60.71615 	 toc: 60.64349
onsetSTIM(TR):60.72114 	 toc: 60.72117
expectedTimeSTIM(TR):60.79688 	 toc: 60.72121
onsetMASK(TR):60.79926 	 toc: 60.79930
expectedTimeMASK(TR):60.87500 	 toc: 60.79933
beforeOnset(TR):60.87240 	 toc: 60.79975
onsetSTIM(TR):60.87738 	 toc: 60.87742
expectedTimeSTIM(TR):60.95313 	 toc: 60.87746
onsetMASK(TR):60.95551 	 toc: 60.95554
expectedTimeMASK(TR):61.03125 	 toc: 60.95557
beforeOnset(TR):61.02865 	 toc: 60.95604
onsetSTIM(TR):61.03363 	 toc: 61.03366
expectedTimeSTIM(TR):61.10938 	 toc: 61.03370
onsetMASK(TR):61.11175 	 toc: 61.11178
expectedTimeMASK(TR):61.18750 	 toc: 61.11181
beforeOnset(TR):61.18490 	 toc: 61.11222
onsetSTIM(TR):61.18987 	 toc: 61.18991
expectedTimeSTIM(TR):61.26563 	 toc: 61.18995
onsetMASK(TR):61.26799 	 toc: 61.26802
expectedTimeMASK(TR):61.34375 	 toc: 61.26806
beforeOnset(TR):61.34115 	 toc: 61.26847
onsetSTIM(TR):61.34611 	 toc: 61.34616
expectedTimeSTIM(TR):61.42188 	 toc: 61.34619
onsetMASK(TR):61.42423 	 toc: 61.42427
expectedTimeMASK(TR):61.50000 	 toc: 61.42430
beforeOnset(TR):61.49740 	 toc: 61.42471
onsetSTIM(TR):61.50236 	 toc: 61.50240
expectedTimeSTIM(TR):61.57813 	 toc: 61.50243
onsetMASK(TR):61.58048 	 toc: 61.58051
expectedTimeMASK(TR):61.65625 	 toc: 61.58055
beforeOnset(TR):61.65365 	 toc: 61.58097
onsetSTIM(TR):61.65860 	 toc: 61.65863
expectedTimeSTIM(TR):61.73438 	 toc: 61.65867
onsetMASK(TR):61.73672 	 toc: 61.73676
expectedTimeMASK(TR):61.81250 	 toc: 61.73679
beforeOnset(TR):61.80990 	 toc: 61.73721
onsetSTIM(TR):61.81484 	 toc: 61.81487
expectedTimeSTIM(TR):61.89063 	 toc: 61.81490
onsetMASK(TR):61.89297 	 toc: 61.89300
expectedTimeMASK(TR):61.96875 	 toc: 61.89303
beforeOnset(TR):61.96615 	 toc: 61.89346
onsetSTIM(TR):61.97109 	 toc: 61.97112
expectedTimeSTIM(TR):62.04688 	 toc: 61.97115
onsetMASK(TR):62.04921 	 toc: 62.04924
expectedTimeMASK(TR):62.12500 	 toc: 62.04927
beforeOnset(TR):62.12240 	 toc: 62.04968
onsetSTIM(TR):62.12733 	 toc: 62.12736
expectedTimeSTIM(TR):62.20313 	 toc: 62.12739
onsetMASK(TR):62.20545 	 toc: 62.20548
expectedTimeMASK(TR):62.28125 	 toc: 62.20551
beforeOnset(TR):62.27865 	 toc: 62.20592
onsetSTIM(TR):62.28357 	 toc: 62.28360
expectedTimeSTIM(TR):62.35938 	 toc: 62.28364
onsetMASK(TR):62.36169 	 toc: 62.36172
expectedTimeMASK(TR):62.43750 	 toc: 62.36176
beforeOnset(TR):62.43490 	 toc: 62.36217
onsetSTIM(TR):62.43982 	 toc: 62.43987
expectedTimeSTIM(TR):62.51563 	 toc: 62.43991
onsetMASK(TR):62.51793 	 toc: 62.51797
expectedTimeMASK(TR):62.59375 	 toc: 62.51800
beforeOnset(TR):62.59115 	 toc: 62.51848
onsetSTIM(TR):62.59605 	 toc: 62.59609
expectedTimeSTIM(TR):62.67188 	 toc: 62.59613
onsetMASK(TR):62.67418 	 toc: 62.67421
expectedTimeMASK(TR):62.75000 	 toc: 62.67424
beforeOnset(TR):62.74740 	 toc: 62.67468
onsetSTIM(TR):62.75230 	 toc: 62.75233
expectedTimeSTIM(TR):62.82813 	 toc: 62.75236
onsetMASK(TR):62.83042 	 toc: 62.83046
expectedTimeMASK(TR):62.90625 	 toc: 62.83049
beforeOnset(TR):62.90365 	 toc: 62.83093
onsetSTIM(TR):62.90854 	 toc: 62.90858
expectedTimeSTIM(TR):62.98438 	 toc: 62.90861
onsetMASK(TR):62.98666 	 toc: 62.98670
expectedTimeMASK(TR):63.06250 	 toc: 62.98673
breakDetected(TR) toc: 62.98695
lastTrialFlip(TR):63.06478 	 toc: 63.06482
expectedTime ITI(TR):67.00000 	 toc: 63.06486
button readout over : toc: 63.09853
Adaptation Trial 9 from 12 | stimtiming: 0.083333 
expectedTime(TR):67.00000 	 toc: 63.09902
beforeOnset(TR):66.99740 	 toc: 63.09930
onsetSTIM(TR):67.00210 	 toc: 67.00215
expectedTimeSTIM(TR):67.02604 	 toc: 67.00220
onsetMASK(TR):67.02814 	 toc: 67.02818
expectedTimeMASK(TR):67.05208 	 toc: 67.02821
beforeOnset(TR):67.04948 	 toc: 67.15592
onsetSTIM(TR):67.15835 	 toc: 67.15838
expectedTimeSTIM(TR):67.07813 	 toc: 67.15841
onsetMASK(TR):67.16355 	 toc: 67.16359
expectedTimeMASK(TR):67.10417 	 toc: 67.16361
beforeOnset(TR):67.10156 	 toc: 67.16397
onsetSTIM(TR):67.16876 	 toc: 67.16879
expectedTimeSTIM(TR):67.13021 	 toc: 67.16881
onsetMASK(TR):67.17396 	 toc: 67.17399
expectedTimeMASK(TR):67.15625 	 toc: 67.17401
beforeOnset(TR):67.15365 	 toc: 67.17430
onsetSTIM(TR):67.17917 	 toc: 67.17920
expectedTimeSTIM(TR):67.18229 	 toc: 67.17922
onsetMASK(TR):67.18438 	 toc: 67.18440
expectedTimeMASK(TR):67.20833 	 toc: 67.18442
beforeOnset(TR):67.20573 	 toc: 67.18468
onsetSTIM(TR):67.21043 	 toc: 67.21046
expectedTimeSTIM(TR):67.23438 	 toc: 67.21050
onsetMASK(TR):67.23646 	 toc: 67.23650
expectedTimeMASK(TR):67.26042 	 toc: 67.23653
beforeOnset(TR):67.25781 	 toc: 67.23692
onsetSTIM(TR):67.26251 	 toc: 67.26254
expectedTimeSTIM(TR):67.28646 	 toc: 67.26257
onsetMASK(TR):67.28855 	 toc: 67.28858
expectedTimeMASK(TR):67.31250 	 toc: 67.28861
beforeOnset(TR):67.30990 	 toc: 67.28900
onsetSTIM(TR):67.31458 	 toc: 67.31462
expectedTimeSTIM(TR):67.33854 	 toc: 67.31465
onsetMASK(TR):67.34063 	 toc: 67.34066
expectedTimeMASK(TR):67.36458 	 toc: 67.34069
beforeOnset(TR):67.36198 	 toc: 67.34108
onsetSTIM(TR):67.36667 	 toc: 67.36670
expectedTimeSTIM(TR):67.39063 	 toc: 67.36674
onsetMASK(TR):67.39271 	 toc: 67.39274
expectedTimeMASK(TR):67.41667 	 toc: 67.39277
beforeOnset(TR):67.41406 	 toc: 67.39316
onsetSTIM(TR):67.41875 	 toc: 67.41878
expectedTimeSTIM(TR):67.44271 	 toc: 67.41881
onsetMASK(TR):67.44479 	 toc: 67.44482
expectedTimeMASK(TR):67.46875 	 toc: 67.44486
beforeOnset(TR):67.46615 	 toc: 67.44524
onsetSTIM(TR):67.47083 	 toc: 67.47086
expectedTimeSTIM(TR):67.49479 	 toc: 67.47089
onsetMASK(TR):67.49687 	 toc: 67.49690
expectedTimeMASK(TR):67.52083 	 toc: 67.49693
beforeOnset(TR):67.51823 	 toc: 67.49732
onsetSTIM(TR):67.52291 	 toc: 67.52295
expectedTimeSTIM(TR):67.54688 	 toc: 67.52299
onsetMASK(TR):67.54895 	 toc: 67.54898
expectedTimeMASK(TR):67.57292 	 toc: 67.54902
beforeOnset(TR):67.57031 	 toc: 67.54940
onsetSTIM(TR):67.57499 	 toc: 67.57503
expectedTimeSTIM(TR):67.59896 	 toc: 67.57507
onsetMASK(TR):67.60103 	 toc: 67.60107
expectedTimeMASK(TR):67.62500 	 toc: 67.60110
beforeOnset(TR):67.62240 	 toc: 67.60149
onsetSTIM(TR):67.62707 	 toc: 67.62711
expectedTimeSTIM(TR):67.65104 	 toc: 67.62715
onsetMASK(TR):67.65312 	 toc: 67.65315
expectedTimeMASK(TR):67.67708 	 toc: 67.65318
beforeOnset(TR):67.67448 	 toc: 67.65354
onsetSTIM(TR):67.67915 	 toc: 67.67919
expectedTimeSTIM(TR):67.70313 	 toc: 67.67923
onsetMASK(TR):67.70519 	 toc: 67.70522
expectedTimeMASK(TR):67.72917 	 toc: 67.70526
beforeOnset(TR):67.72656 	 toc: 67.71064
onsetSTIM(TR):67.73123 	 toc: 67.73127
expectedTimeSTIM(TR):67.75521 	 toc: 67.73131
onsetMASK(TR):67.75727 	 toc: 67.75731
expectedTimeMASK(TR):67.78125 	 toc: 67.75734
beforeOnset(TR):67.77865 	 toc: 67.75774
onsetSTIM(TR):67.78332 	 toc: 67.78336
expectedTimeSTIM(TR):67.80729 	 toc: 67.78340
onsetMASK(TR):67.80936 	 toc: 67.80939
expectedTimeMASK(TR):67.83333 	 toc: 67.80942
beforeOnset(TR):67.83073 	 toc: 67.80982
onsetSTIM(TR):67.83540 	 toc: 67.83545
expectedTimeSTIM(TR):67.85938 	 toc: 67.83549
onsetMASK(TR):67.86144 	 toc: 67.86147
expectedTimeMASK(TR):67.88542 	 toc: 67.86150
beforeOnset(TR):67.88281 	 toc: 67.86189
onsetSTIM(TR):67.88748 	 toc: 67.88751
expectedTimeSTIM(TR):67.91146 	 toc: 67.88754
onsetMASK(TR):67.91351 	 toc: 67.91355
expectedTimeMASK(TR):67.93750 	 toc: 67.91358
beforeOnset(TR):67.93490 	 toc: 67.91396
onsetSTIM(TR):67.93955 	 toc: 67.93959
expectedTimeSTIM(TR):67.96354 	 toc: 67.93961
onsetMASK(TR):67.96560 	 toc: 67.96563
expectedTimeMASK(TR):67.98958 	 toc: 67.96566
beforeOnset(TR):67.98698 	 toc: 67.96602
onsetSTIM(TR):67.99164 	 toc: 67.99167
expectedTimeSTIM(TR):68.01563 	 toc: 67.99170
onsetMASK(TR):68.01768 	 toc: 68.01771
expectedTimeMASK(TR):68.04167 	 toc: 68.01774
beforeOnset(TR):68.03906 	 toc: 68.01811
onsetSTIM(TR):68.04372 	 toc: 68.04375
expectedTimeSTIM(TR):68.06771 	 toc: 68.04378
onsetMASK(TR):68.06976 	 toc: 68.06979
expectedTimeMASK(TR):68.09375 	 toc: 68.06983
beforeOnset(TR):68.09115 	 toc: 68.07022
onsetSTIM(TR):68.09580 	 toc: 68.09583
expectedTimeSTIM(TR):68.11979 	 toc: 68.09587
onsetMASK(TR):68.12184 	 toc: 68.12187
